Diffusion Energy,Rotation Energy,Coupling Energy,Experimental File,Wasserstein Distance
0.5,1.1,0.9555555555555556,TestForSkeletonization_2_graph_metrics.csv,0.09285714285714283
0.5,1.1,1.0,STM02_graph_metrics.csv,0.125
0.5,1.1,1.0,STM114_graph_metrics.csv,0.15357142857142853
0.5,1.1,1.0,STM123_graph_metrics.csv,0.07499999999999996
0.5,1.1,1.0,STM131_graph_metrics.csv,0.09342105263157895
0.5,1.1,1.0,STM194_graph_metrics.csv,0.12850877192982452
0.5,1.1,1.0,STM20_graph_metrics.csv,0.12227891156462588
0.5,1.1,1.0,STM31_graph_metrics.csv,0.09085365853658535
0.5,1.1,1.0,STM57_b_graph_metrics.csv,0.05833333333333329
0.5,1.1,1.0,STM57_c_graph_metrics.csv,0.15743243243243243
0.5,1.1,1.0,STM57_graph_metrics.csv,0.13409090909090904
0.5,1.1,1.0,STM79_graph_metrics.csv,0.1304054054054054
0.5,1.1,1.0,STM86_graph_metrics.csv,0.2138888888888889
0.5,1.1,1.0,TestForSkeletonization_2_graph_metrics.csv,0.10595238095238094
0.5,1.3,0.6,STM02_graph_metrics.csv,0.17499999999999996
0.5,1.3,0.6,STM114_graph_metrics.csv,0.15357142857142855
0.5,1.3,0.6,STM123_graph_metrics.csv,0.052777777777777785
0.5,1.3,0.6,STM131_graph_metrics.csv,0.1416666666666666
0.5,1.3,0.6,STM194_graph_metrics.csv,0.13289473684210526
0.5,1.3,0.6,STM20_graph_metrics.csv,0.17227891156462583
0.5,1.3,0.6,STM31_graph_metrics.csv,0.12947154471544714
0.5,1.3,0.6,STM57_b_graph_metrics.csv,0.06590909090909089
0.5,1.3,0.6,STM57_c_graph_metrics.csv,0.15743243243243246
0.5,1.3,0.6,STM57_graph_metrics.csv,0.1340909090909091
0.5,1.3,0.6,STM79_graph_metrics.csv,0.13040540540540543
0.5,1.3,0.6,STM86_graph_metrics.csv,0.26388888888888884
0.5,1.3,0.6,TestForSkeletonization_2_graph_metrics.csv,0.11785714285714283
0.5,1.3,0.6444444444444444,STM02_graph_metrics.csv,0.1361111111111111
0.5,1.3,0.6444444444444444,STM114_graph_metrics.csv,0.18690476190476188
0.5,1.3,0.6444444444444444,STM123_graph_metrics.csv,0.19166666666666662
0.5,1.3,0.6444444444444444,STM131_graph_metrics.csv,0.1267543859649123
0.5,1.3,0.6444444444444444,STM194_graph_metrics.csv,0.16184210526315787
0.5,1.3,0.6444444444444444,STM20_graph_metrics.csv,0.06445578231292516
0.5,1.3,0.6444444444444444,STM31_graph_metrics.csv,0.1241869918699187
0.5,1.3,0.6444444444444444,STM57_b_graph_metrics.csv,0.10075757575757574
0.5,1.3,0.6444444444444444,STM57_c_graph_metrics.csv,0.1907657657657658
0.5,1.3,0.6444444444444444,STM57_graph_metrics.csv,0.16742424242424242
0.5,1.3,0.6444444444444444,STM79_graph_metrics.csv,0.16373873873873876
0.5,1.3,0.6444444444444444,STM86_graph_metrics.csv,0.09722222222222224
0.5,1.3,0.6444444444444444,TestForSkeletonization_2_graph_metrics.csv,0.1392857142857143
0.5,1.3,0.6888888888888889,STM02_graph_metrics.csv,0.1444444444444444
0.5,1.3,0.6888888888888889,STM114_graph_metrics.csv,0.19523809523809518
0.5,1.3,0.6888888888888889,STM123_graph_metrics.csv,0.06666666666666662
0.5,1.3,0.6888888888888889,STM131_graph_metrics.csv,0.1350877192982456
0.5,1.3,0.6888888888888889,STM194_graph_metrics.csv,0.17017543859649117
0.5,1.3,0.6888888888888889,STM20_graph_metrics.csv,0.1306122448979592
0.5,1.3,0.6888888888888889,STM31_graph_metrics.csv,0.13252032520325202
0.5,1.3,0.6888888888888889,STM57_b_graph_metrics.csv,0.09999999999999995
0.5,1.3,0.6888888888888889,STM57_c_graph_metrics.csv,0.1990990990990991
0.5,1.3,0.6888888888888889,STM57_graph_metrics.csv,0.17575757575757572
0.5,1.3,0.6888888888888889,STM79_graph_metrics.csv,0.17207207207207206
0.5,1.3,0.6888888888888889,STM86_graph_metrics.csv,0.22222222222222224
0.5,1.3,0.6888888888888889,TestForSkeletonization_2_graph_metrics.csv,0.1476190476190476
0.5,1.3,0.7333333333333333,STM02_graph_metrics.csv,0.16111111111111107
0.5,1.3,0.7333333333333333,STM114_graph_metrics.csv,0.21190476190476185
0.5,1.3,0.7333333333333333,STM123_graph_metrics.csv,0.08333333333333329
0.5,1.3,0.7333333333333333,STM131_graph_metrics.csv,0.15175438596491225
0.5,1.3,0.7333333333333333,STM194_graph_metrics.csv,0.18684210526315784
0.5,1.3,0.7333333333333333,STM20_graph_metrics.csv,0.11394557823129255
0.5,1.3,0.7333333333333333,STM31_graph_metrics.csv,0.14918699186991868
0.5,1.3,0.7333333333333333,STM57_b_graph_metrics.csv,0.11666666666666661
0.5,1.3,0.7333333333333333,STM57_c_graph_metrics.csv,0.21576576576576575
0.5,1.3,0.7333333333333333,STM57_graph_metrics.csv,0.1924242424242424
0.5,1.3,0.7333333333333333,STM79_graph_metrics.csv,0.18873873873873873
0.5,1.3,0.7333333333333333,STM86_graph_metrics.csv,0.20555555555555557
0.5,1.3,0.7333333333333333,TestForSkeletonization_2_graph_metrics.csv,0.16428571428571426
0.5,1.3,0.7777777777777778,STM02_graph_metrics.csv,0.14444444444444443
0.5,1.3,0.7777777777777778,STM114_graph_metrics.csv,0.1952380952380952
0.5,1.3,0.7777777777777778,STM123_graph_metrics.csv,0.11666666666666664
0.5,1.3,0.7777777777777778,STM131_graph_metrics.csv,0.13508771929824565
0.5,1.3,0.7777777777777778,STM194_graph_metrics.csv,0.1701754385964912
0.5,1.3,0.7777777777777778,STM20_graph_metrics.csv,0.08061224489795919
0.5,1.3,0.7777777777777778,STM31_graph_metrics.csv,0.13252032520325202
0.5,1.3,0.7777777777777778,STM57_b_graph_metrics.csv,0.09999999999999998
0.5,1.3,0.7777777777777778,STM57_c_graph_metrics.csv,0.19909909909909912
0.5,1.3,0.7777777777777778,STM57_graph_metrics.csv,0.17575757575757572
0.5,1.3,0.7777777777777778,STM79_graph_metrics.csv,0.1720720720720721
0.5,1.3,0.7777777777777778,STM86_graph_metrics.csv,0.17222222222222222
0.5,1.3,0.7777777777777778,TestForSkeletonization_2_graph_metrics.csv,0.14761904761904762
0.5,1.3,0.8222222222222222,STM02_graph_metrics.csv,0.11111111111111108
0.5,1.3,0.8222222222222222,STM114_graph_metrics.csv,0.16190476190476186
0.5,1.3,0.8222222222222222,STM123_graph_metrics.csv,0.13333333333333328
0.5,1.3,0.8222222222222222,STM131_graph_metrics.csv,0.10175438596491228
0.5,1.3,0.8222222222222222,STM194_graph_metrics.csv,0.13684210526315785
0.5,1.3,0.8222222222222222,STM20_graph_metrics.csv,0.06394557823129256
0.5,1.3,0.8222222222222222,STM31_graph_metrics.csv,0.09918699186991868
0.5,1.3,0.8222222222222222,STM57_b_graph_metrics.csv,0.06666666666666662
0.5,1.3,0.8222222222222222,STM57_c_graph_metrics.csv,0.16576576576576577
0.5,1.3,0.8222222222222222,STM57_graph_metrics.csv,0.1424242424242424
0.5,1.3,0.8222222222222222,STM79_graph_metrics.csv,0.13873873873873874
0.5,1.3,0.8222222222222222,STM86_graph_metrics.csv,0.15555555555555559
0.5,1.3,0.8222222222222222,TestForSkeletonization_2_graph_metrics.csv,0.11428571428571427
0.5,1.3,0.8666666666666667,STM02_graph_metrics.csv,0.07777777777777778
0.5,1.3,0.8666666666666667,STM114_graph_metrics.csv,0.12857142857142856
0.5,1.3,0.8666666666666667,STM123_graph_metrics.csv,0.14999999999999997
0.5,1.3,0.8666666666666667,STM131_graph_metrics.csv,0.06842105263157898
0.5,1.3,0.8666666666666667,STM194_graph_metrics.csv,0.10350877192982455
0.5,1.3,0.8666666666666667,STM20_graph_metrics.csv,0.04727891156462587
0.5,1.3,0.8666666666666667,STM31_graph_metrics.csv,0.06585365853658538
0.5,1.3,0.8666666666666667,STM57_b_graph_metrics.csv,0.05909090909090908
